0,10,1R1,30
1,200,U3,20
2,201,U3,20
3,202,U3,20
4,203,U3,20
5,204,U3,20
6,205,U3,20
7,206,U3,20
8,207,U3,20
9,208,U3,20
10,209,U3,20
11,210,U3,20
12,211,U4,40
13,301,U4,40
14,302,U4,40
15,B7,1TP1,40
16,B8,1TP1,50
17,B17,1TP1,40
18,B18,1TP1,40
